Distribution Date,Site ID,Partner,Product Category,Product Size,Qty,Households,Children
2025-09-15,SITE_001,Partner Site 01,period_liner,one_size,107,,
2025-09-22,SITE_001,Partner Site 01,diaper,N,43,1.0,1.0
2025-09-22,SITE_001,Partner Site 01,diaper,1,107,2.0,2.0
2025-09-22,SITE_001,Partner Site 01,diaper,2,206,4.0,5.0
2025-09-22,SITE_001,Partner Site 01,diaper,3,300,5.0,6.0
2025-09-22,SITE_001,Partner Site 01,diaper,4,456,7.0,10.0
2025-09-22,SITE_001,Partner Site 01,diaper,5,413,7.0,8.0
2025-09-22,SITE_001,Partner Site 01,diaper,6,184,4.0,5.0
2025-09-22,SITE_001,Partner Site 01,diaper,7,45,1.0,1.0
2025-09-22,SITE_001,Partner Site 01,wipes,one_size,1113,,
2025-09-22,SITE_001,Partner Site 01,period_pad,regular,122,,
2025-09-22,SITE_001,Partner Site 01,period_pad,super,68,,
2025-09-22,SITE_001,Partner Site 01,period_pad,overnight,67,,
2025-09-22,SITE_001,Partner Site 01,period_tampon,regular,139,,
2025-09-22,SITE_001,Partner Site 01,period_tampon,super,72,,
2025-09-22,SITE_001,Partner Site 01,period_tampon,super_plus,37,,
2025-09-22,SITE_001,Partner Site 01,period_liner,one_size,92,,
2025-09-29,SITE_001,Partner Site 01,diaper,N,46,1.0,1.0
2025-09-29,SITE_001,Partner Site 01,diaper,1,126,2.0,3.0
2025-09-29,SITE_001,Partner Site 01,diaper,2,207,4.0,6.0
2025-09-29,SITE_001,Partner Site 01,diaper,3,384,6.0,9.0
2025-09-29,SITE_001,Partner Site 01,diaper,4,590,12.0,13.0
2025-09-29,SITE_001,Partner Site 01,diaper,5,546,8.0,11.0
2025-09-29,SITE_001,Partner Site 01,diaper,6,220,3.0,4.0
2025-09-29,SITE_001,Partner Site 01,diaper,7,72,1.0,2.0
2025-09-29,SITE_001,Partner Site 01,wipes,one_size,1359,,
2025-09-29,SITE_001,Partner Site 01,period_pad,regular,175,,
2025-09-29,SITE_001,Partner Site 01,period_pad,super,78,,
2025-09-29,SITE_001,Partner Site 01,period_pad,overnight,54,,
2025-09-29,SITE_001,Partner Site 01,period_tampon,regular,63,,
2025-09-29,SITE_001,Partner Site 01,period_tampon,super,40,,
2025-09-29,SITE_001,Partner Site 01,period_tampon,super_plus,24,,
2025-09-29,SITE_001,Partner Site 01,period_liner,one_size,105,,
2025-10-06,SITE_001,Partner Site 01,diaper,N,44,1.0,1.0
2025-10-06,SITE_001,Partner Site 01,diaper,1,82,1.0,2.0
2025-10-06,SITE_001,Partner Site 01,diaper,2,162,3.0,4.0
2025-10-06,SITE_001,Partner Site 01,diaper,3,264,4.0,5.0
2025-10-06,SITE_001,Partner Site 01,diaper,4,387,6.0,8.0
2025-10-06,SITE_001,Partner Site 01,diaper,5,411,7.0,8.0
2025-10-06,SITE_001,Partner Site 01,diaper,6,164,3.0,4.0
2025-10-06,SITE_001,Partner Site 01,diaper,7,48,1.0,1.0
2025-10-06,SITE_001,Partner Site 01,wipes,one_size,1065,,
2025-10-06,SITE_001,Partner Site 01,period_pad,regular,129,,
2025-10-06,SITE_001,Partner Site 01,period_pad,super,78,,
2025-10-06,SITE_001,Partner Site 01,period_pad,overnight,57,,
2025-10-06,SITE_001,Partner Site 01,period_tampon,regular,96,,
2025-10-06,SITE_001,Partner Site 01,period_tampon,super,56,,
2025-10-06,SITE_001,Partner Site 01,period_tampon,super_plus,27,,
2025-10-06,SITE_001,Partner Site 01,period_liner,one_size,95,,
2025-10-13,SITE_001,Partner Site 01,diaper,N,28,1.0,1.0
2025-10-13,SITE_001,Partner Site 01,diaper,1,138,2.0,3.0
2025-10-13,SITE_001,Partner Site 01,diaper,2,252,4.0,5.0
2025-10-13,SITE_001,Partner Site 01,diaper,3,405,8.0,11.0
2025-10-13,SITE_001,Partner Site 01,diaper,4,681,12.0,17.0
2025-10-13,SITE_001,Partner Site 01,diaper,5,576,11.0,15.0
2025-10-13,SITE_001,Partner Site 01,diaper,6,245,4.0,5.0
2025-10-13,SITE_001,Partner Site 01,diaper,7,72,1.0,2.0
2025-10-13,SITE_001,Partner Site 01,wipes,one_size,1189,,
2025-10-13,SITE_001,Partner Site 01,period_pad,regular,127,,
2025-10-13,SITE_001,Partner Site 01,period_pad,super,75,,
2025-10-13,SITE_001,Partner Site 01,period_pad,overnight,57,,
2025-10-13,SITE_001,Partner Site 01,period_tampon,regular,54,,
2025-10-13,SITE_001,Partner Site 01,period_tampon,super,28,,
2025-10-13,SITE_001,Partner Site 01,period_tampon,super_plus,14,,
2025-10-13,SITE_001,Partner Site 01,period_cup,one_size,10,,
2025-10-20,SITE_001,Partner Site 01,diaper,N,41,1.0,1.0
2025-10-20,SITE_001,Partner Site 01,diaper,1,104,2.0,2.0
2025-10-20,SITE_001,Partner Site 01,diaper,2,175,4.0,5.0
2025-10-20,SITE_001,Partner Site 01,diaper,3,302,5.0,7.0
2025-10-20,SITE_001,Partner Site 01,diaper,4,492,6.0,9.0
2025-10-20,SITE_001,Partner Site 01,diaper,5,412,8.0,10.0
2025-10-20,SITE_001,Partner Site 01,diaper,6,158,3.0,4.0
2025-10-20,SITE_001,Partner Site 01,diaper,7,43,1.0,1.0
2025-10-20,SITE_001,Partner Site 01,wipes,one_size,786,,
2025-10-20,SITE_001,Partner Site 01,period_pad,regular,104,,
2025-10-20,SITE_001,Partner Site 01,period_pad,super,62,,
2025-10-20,SITE_001,Partner Site 01,period_pad,overnight,52,,
2025-10-27,SITE_001,Partner Site 01,diaper,N,42,1.0,1.0
2025-10-27,SITE_001,Partner Site 01,diaper,1,153,3.0,4.0
2025-10-27,SITE_001,Partner Site 01,diaper,2,257,4.0,5.0
2025-10-27,SITE_001,Partner Site 01,diaper,3,419,8.0,11.0
2025-10-27,SITE_001,Partner Site 01,diaper,4,684,9.0,13.0
2025-10-27,SITE_001,Partner Site 01,diaper,5,654,8.0,12.0
2025-10-27,SITE_001,Partner Site 01,diaper,6,276,5.0,7.0
2025-10-27,SITE_001,Partner Site 01,diaper,7,68,1.0,2.0
2025-10-27,SITE_001,Partner Site 01,wipes,one_size,1108,,
2025-10-27,SITE_001,Partner Site 01,period_pad,regular,140,,
2025-10-27,SITE_001,Partner Site 01,period_pad,super,80,,
2025-10-27,SITE_001,Partner Site 01,period_pad,overnight,52,,
2025-10-27,SITE_001,Partner Site 01,period_tampon,regular,115,,
2025-10-27,SITE_001,Partner Site 01,period_tampon,super,58,,
2025-10-27,SITE_001,Partner Site 01,period_tampon,super_plus,32,,
2025-10-27,SITE_001,Partner Site 01,period_liner,one_size,107,,
2025-10-27,SITE_001,Partner Site 01,period_cup,one_size,12,,
2025-11-03,SITE_001,Partner Site 01,diaper,N,39,1.0,1.0
2025-11-03,SITE_001,Partner Site 01,diaper,1,168,2.0,3.0
2025-11-03,SITE_001,Partner Site 01,diaper,2,207,4.0,5.0
2025-11-03,SITE_001,Partner Site 01,diaper,3,374,7.0,8.0
2025-11-03,SITE_001,Partner Site 01,diaper,4,537,7.0,10.0
2025-11-03,SITE_001,Partner Site 01,diaper,5,513,9.0,12.0
2025-11-03,SITE_001,Partner Site 01,diaper,6,219,4.0,6.0
2025-11-03,SITE_001,Partner Site 01,diaper,7,49,1.0,1.0
2025-11-03,SITE_001,Partner Site 01,wipes,one_size,1228,,
2025-11-03,SITE_001,Partner Site 01,period_pad,regular,166,,
2025-11-03,SITE_001,Partner Site 01,period_pad,super,103,,
2025-11-03,SITE_001,Partner Site 01,period_pad,overnight,58,,
2025-11-03,SITE_001,Partner Site 01,period_tampon,regular,99,,
2025-11-03,SITE_001,Partner Site 01,period_tampon,super,60,,
2025-11-03,SITE_001,Partner Site 01,period_tampon,super_plus,24,,
2025-11-03,SITE_001,Partner Site 01,period_liner,one_size,92,,
2025-11-03,SITE_001,Partner Site 01,period_cup,one_size,15,,
2025-11-10,SITE_001,Partner Site 01,diaper,N,48,1.0,1.0
2025-11-10,SITE_001,Partner Site 01,diaper,1,160,3.0,4.0
2025-11-10,SITE_001,Partner Site 01,diaper,2,239,5.0,6.0
2025-11-10,SITE_001,Partner Site 01,diaper,3,392,8.0,10.0
2025-11-10,SITE_001,Partner Site 01,diaper,4,661,11.0,13.0
2025-11-10,SITE_001,Partner Site 01,diaper,5,572,8.0,11.0
2025-11-10,SITE_001,Partner Site 01,diaper,6,251,4.0,5.0
2025-11-10,SITE_001,Partner Site 01,diaper,7,65,1.0,1.0
2025-11-10,SITE_001,Partner Site 01,wipes,one_size,898,,
2025-11-10,SITE_001,Partner Site 01,period_pad,regular,106,,
2025-11-10,SITE_001,Partner Site 01,period_pad,super,67,,
2025-11-10,SITE_001,Partner Site 01,period_pad,overnight,37,,
2025-11-10,SITE_001,Partner Site 01,period_liner,one_size,112,,
2025-11-17,SITE_001,Partner Site 01,diaper,N,38,1.0,1.0
2025-11-17,SITE_001,Partner Site 01,diaper,1,114,1.0,2.0
2025-11-17,SITE_001,Partner Site 01,diaper,2,185,3.0,3.0
2025-11-17,SITE_001,Partner Site 01,diaper,3,295,6.0,7.0
2025-11-17,SITE_001,Partner Site 01,diaper,4,509,10.0,13.0
2025-11-17,SITE_001,Partner Site 01,diaper,5,486,6.0,9.0
2025-11-17,SITE_001,Partner Site 01,diaper,6,145,2.0,3.0
2025-11-17,SITE_001,Partner Site 01,diaper,7,49,1.0,1.0
2025-11-17,SITE_001,Partner Site 01,wipes,one_size,1234,,
2025-11-17,SITE_001,Partner Site 01,period_pad,regular,150,,
2025-11-17,SITE_001,Partner Site 01,period_pad,super,87,,
2025-11-17,SITE_001,Partner Site 01,period_pad,overnight,70,,
2025-11-17,SITE_001,Partner Site 01,period_tampon,regular,112,,
2025-11-17,SITE_001,Partner Site 01,period_tampon,super,52,,
2025-11-17,SITE_001,Partner Site 01,period_tampon,super_plus,31,,
2025-11-17,SITE_001,Partner Site 01,period_liner,one_size,79,,
2025-11-17,SITE_001,Partner Site 01,period_cup,one_size,13,,
2025-11-24,SITE_001,Partner Site 01,diaper,N,31,1.0,1.0
2025-11-24,SITE_001,Partner Site 01,diaper,1,108,2.0,3.0
2025-11-24,SITE_001,Partner Site 01,diaper,2,182,3.0,3.0
2025-11-24,SITE_001,Partner Site 01,diaper,3,330,6.0,9.0
2025-11-24,SITE_001,Partner Site 01,diaper,4,472,9.0,10.0
2025-11-24,SITE_001,Partner Site 01,diaper,5,500,10.0,13.0
2025-11-24,SITE_001,Partner Site 01,diaper,6,177,3.0,4.0
2025-11-24,SITE_001,Partner Site 01,diaper,7,47,1.0,1.0
2025-11-24,SITE_001,Partner Site 01,wipes,one_size,1431,,
2025-11-24,SITE_001,Partner Site 01,period_pad,regular,88,,
2025-11-24,SITE_001,Partner Site 01,period_pad,super,53,,
2025-11-24,SITE_001,Partner Site 01,period_pad,overnight,41,,
2025-11-24,SITE_001,Partner Site 01,period_tampon,regular,109,,
2025-11-24,SITE_001,Partner Site 01,period_tampon,super,53,,
2025-11-24,SITE_001,Partner Site 01,period_tampon,super_plus,28,,
2025-11-24,SITE_001,Partner Site 01,period_liner,one_size,85,,
2025-11-24,SITE_001,Partner Site 01,period_cup,one_size,8,,
2025-12-01,SITE_001,Partner Site 01,diaper,N,43,1.0,1.0
2025-12-01,SITE_001,Partner Site 01,diaper,1,114,2.0,3.0
2025-12-01,SITE_001,Partner Site 01,diaper,2,220,3.0,4.0
2025-12-01,SITE_001,Partner Site 01,diaper,3,390,7.0,9.0
2025-12-01,SITE_001,Partner Site 01,diaper,4,627,9.0,12.0
2025-12-01,SITE_001,Partner Site 01,diaper,5,640,13.0,15.0
2025-12-01,SITE_001,Partner Site 01,diaper,6,262,5.0,7.0
2025-12-01,SITE_001,Partner Site 01,diaper,7,78,1.0,1.0
2025-12-01,SITE_001,Partner Site 01,wipes,one_size,1396,,
2025-12-01,SITE_001,Partner Site 01,period_pad,regular,101,,
2025-12-01,SITE_001,Partner Site 01,period_pad,super,51,,
2025-12-01,SITE_001,Partner Site 01,period_pad,overnight,55,,
2025-12-01,SITE_001,Partner Site 01,period_tampon,regular,54,,
2025-12-01,SITE_001,Partner Site 01,period_tampon,super,31,,
2025-12-01,SITE_001,Partner Site 01,period_tampon,super_plus,17,,
2025-12-01,SITE_001,Partner Site 01,period_liner,one_size,74,,
2025-12-08,SITE_001,Partner Site 01,diaper,N,48,1.0,1.0
2025-12-08,SITE_001,Partner Site 01,diaper,1,151,3.0,4.0
2025-12-08,SITE_001,Partner Site 01,diaper,2,244,5.0,6.0
2025-12-08,SITE_001,Partner Site 01,diaper,3,343,7.0,8.0
2025-12-08,SITE_001,Partner Site 01,diaper,4,577,10.0,12.0
2025-12-08,SITE_001,Partner Site 01,diaper,5,581,10.0,12.0
2025-12-08,SITE_001,Partner Site 01,diaper,6,256,6.0,7.0
2025-12-08,SITE_001,Partner Site 01,diaper,7,66,1.0,1.0
2025-12-08,SITE_001,Partner Site 01,wipes,one_size,1131,,
2025-12-08,SITE_001,Partner Site 01,period_pad,regular,107,,
2025-12-08,SITE_001,Partner Site 01,period_pad,super,70,,
2025-12-08,SITE_001,Partner Site 01,period_pad,overnight,51,,
2025-12-08,SITE_001,Partner Site 01,period_tampon,regular,110,,
2025-12-08,SITE_001,Partner Site 01,period_tampon,super,55,,
2025-12-08,SITE_001,Partner Site 01,period_tampon,super_plus,29,,
2025-12-15,SITE_001,Partner Site 01,diaper,N,42,1.0,1.0
2025-12-15,SITE_001,Partner Site 01,diaper,1,129,2.0,3.0
2025-12-15,SITE_001,Partner Site 01,diaper,2,220,4.0,5.0
2025-12-15,SITE_001,Partner Site 01,diaper,3,403,6.0,8.0
2025-12-15,SITE_001,Partner Site 01,diaper,4,550,10.0,14.0
2025-12-15,SITE_001,Partner Site 01,diaper,5,555,10.0,13.0
2025-12-15,SITE_001,Partner Site 01,diaper,6,187,3.0,3.0
2025-12-15,SITE_001,Partner Site 01,diaper,7,43,1.0,1.0
2025-12-15,SITE_001,Partner Site 01,wipes,one_size,1250,,
2025-12-15,SITE_001,Partner Site 01,period_pad,regular,152,,
2025-12-15,SITE_001,Partner Site 01,period_pad,super,99,,
2025-12-15,SITE_001,Partner Site 01,period_pad,overnight,73,,
2025-12-15,SITE_001,Partner Site 01,period_tampon,regular,85,,
2025-12-15,SITE_001,Partner Site 01,period_tampon,super,45,,
2025-12-15,SITE_001,Partner Site 01,period_tampon,super_plus,23,,
2025-12-15,SITE_001,Partner Site 01,period_liner,one_size,92,,
2025-12-22,SITE_001,Partner Site 01,diaper,N,42,1.0,1.0
2025-12-22,SITE_001,Partner Site 01,diaper,1,143,2.0,3.0
2025-12-22,SITE_001,Partner Site 01,diaper,2,238,6.0,7.0
2025-12-22,SITE_001,Partner Site 01,diaper,3,461,10.0,12.0
2025-12-22,SITE_001,Partner Site 01,diaper,4,655,15.0,18.0
2025-12-22,SITE_001,Partner Site 01,diaper,5,617,13.0,16.0
2025-12-22,SITE_001,Partner Site 01,diaper,6,245,5.0,6.0
2025-12-22,SITE_001,Partner Site 01,diaper,7,57,1.0,1.0
2025-12-22,SITE_001,Partner Site 01,wipes,one_size,931,,
2025-12-22,SITE_001,Partner Site 01,period_pad,regular,142,,
2025-12-22,SITE_001,Partner Site 01,period_pad,super,120,,
2025-12-22,SITE_001,Partner Site 01,period_pad,overnight,63,,
2025-12-22,SITE_001,Partner Site 01,period_tampon,regular,102,,
2025-12-22,SITE_001,Partner Site 01,period_tampon,super,53,,
2025-12-22,SITE_001,Partner Site 01,period_tampon,super_plus,32,,
2025-12-22,SITE_001,Partner Site 01,period_liner,one_size,76,,
2025-12-22,SITE_001,Partner Site 01,period_cup,one_size,15,,
2025-12-29,SITE_001,Partner Site 01,diaper,N,41,1.0,1.0
2025-12-29,SITE_001,Partner Site 01,diaper,1,127,2.0,3.0
2025-12-29,SITE_001,Partner Site 01,diaper,2,255,5.0,6.0
2025-12-29,SITE_001,Partner Site 01,diaper,3,396,8.0,10.0
2025-12-29,SITE_001,Partner Site 01,diaper,4,599,13.0,16.0
2025-12-29,SITE_001,Partner Site 01,diaper,5,598,10.0,13.0
2025-12-29,SITE_001,Partner Site 01,diaper,6,237,4.0,5.0
2025-12-29,SITE_001,Partner Site 01,diaper,7,68,1.0,1.0
2025-12-29,SITE_001,Partner Site 01,period_pad,regular,137,,
2025-12-29,SITE_001,Partner Site 01,period_pad,super,71,,
2025-12-29,SITE_001,Partner Site 01,period_pad,overnight,43,,
2025-12-29,SITE_001,Partner Site 01,period_tampon,regular,106,,
2025-12-29,SITE_001,Partner Site 01,period_tampon,super,58,,
2025-12-29,SITE_001,Partner Site 01,period_tampon,super_plus,30,,
2025-12-29,SITE_001,Partner Site 01,period_cup,one_size,12,,
2026-01-05,SITE_001,Partner Site 01,diaper,N,44,1.0,1.0
2026-01-05,SITE_001,Partner Site 01,diaper,1,130,2.0,3.0
2026-01-05,SITE_001,Partner Site 01,diaper,2,224,4.0,5.0
2026-01-05,SITE_001,Partner Site 01,diaper,3,378,7.0,10.0
2026-01-05,SITE_001,Partner Site 01,diaper,4,521,9.0,13.0
2026-01-05,SITE_001,Partner Site 01,diaper,5,555,13.0,15.0
2026-01-05,SITE_001,Partner Site 01,diaper,6,214,3.0,4.0
2026-01-05,SITE_001,Partner Site 01,diaper,7,62,1.0,1.0
2026-01-05,SITE_001,Partner Site 01,wipes,one_size,792,,
2026-01-05,SITE_001,Partner Site 01,period_pad,regular,129,,
2026-01-05,SITE_001,Partner Site 01,period_pad,super,79,,
2026-01-05,SITE_001,Partner Site 01,period_pad,overnight,43,,
2026-01-05,SITE_001,Partner Site 01,period_tampon,regular,74,,
2026-01-05,SITE_001,Partner Site 01,period_tampon,super,45,,
2026-01-05,SITE_001,Partner Site 01,period_tampon,super_plus,18,,
2026-01-05,SITE_001,Partner Site 01,period_liner,one_size,86,,
2026-01-12,SITE_001,Partner Site 01,diaper,N,41,1.0,1.0
2026-01-12,SITE_001,Partner Site 01,diaper,1,141,3.0,3.0
2026-01-12,SITE_001,Partner Site 01,diaper,2,188,3.0,4.0
2026-01-12,SITE_001,Partner Site 01,diaper,3,346,8.0,9.0
2026-01-12,SITE_001,Partner Site 01,diaper,4,521,7.0,10.0
2026-01-12,SITE_001,Partner Site 01,diaper,5,468,10.0,12.0
2026-01-12,SITE_001,Partner Site 01,diaper,6,184,2.0,3.0
2026-01-12,SITE_001,Partner Site 01,diaper,7,46,1.0,1.0
2026-01-12,SITE_001,Partner Site 01,wipes,one_size,972,,
2026-01-12,SITE_001,Partner Site 01,period_pad,regular,100,,
2026-01-12,SITE_001,Partner Site 01,period_pad,super,62,,
2026-01-12,SITE_001,Partner Site 01,period_pad,overnight,57,,
2026-01-12,SITE_001,Partner Site 01,period_tampon,regular,57,,
2026-01-12,SITE_001,Partner Site 01,period_tampon,super,22,,
2026-01-12,SITE_001,Partner Site 01,period_tampon,super_plus,11,,
2026-01-12,SITE_001,Partner Site 01,period_liner,one_size,104,,
2026-01-19,SITE_001,Partner Site 01,diaper,N,29,1.0,1.0
2026-01-19,SITE_001,Partner Site 01,diaper,1,93,2.0,2.0
2026-01-19,SITE_001,Partner Site 01,diaper,2,165,3.0,4.0
2026-01-19,SITE_001,Partner Site 01,diaper,3,255,4.0,6.0
2026-01-19,SITE_001,Partner Site 01,diaper,4,431,9.0,11.0
2026-01-19,SITE_001,Partner Site 01,diaper,5,376,6.0,8.0
2026-01-19,SITE_001,Partner Site 01,diaper,6,144,2.0,3.0
2026-01-19,SITE_001,Partner Site 01,diaper,7,39,1.0,1.0
2026-01-19,SITE_001,Partner Site 01,wipes,one_size,1265,,
2026-01-19,SITE_001,Partner Site 01,period_pad,regular,146,,
2026-01-19,SITE_001,Partner Site 01,period_pad,super,94,,
2026-01-19,SITE_001,Partner Site 01,period_pad,overnight,77,,
2026-01-19,SITE_001,Partner Site 01,period_tampon,regular,76,,
2026-01-19,SITE_001,Partner Site 01,period_tampon,super,52,,
2026-01-19,SITE_001,Partner Site 01,period_tampon,super_plus,27,,
2026-01-19,SITE_001,Partner Site 01,period_liner,one_size,77,,
2026-01-26,SITE_001,Partner Site 01,diaper,N,45,1.0,1.0
2026-01-26,SITE_001,Partner Site 01,diaper,1,133,3.0,3.0
2026-01-26,SITE_001,Partner Site 01,diaper,2,232,4.0,6.0
2026-01-26,SITE_001,Partner Site 01,diaper,3,370,6.0,7.0
2026-01-26,SITE_001,Partner Site 01,diaper,4,572,10.0,11.0
2026-01-26,SITE_001,Partner Site 01,diaper,5,512,8.0,11.0
2026-01-26,SITE_001,Partner Site 01,diaper,6,225,5.0,5.0
2026-01-26,SITE_001,Partner Site 01,diaper,7,58,1.0,1.0
2026-01-26,SITE_001,Partner Site 01,wipes,one_size,961,,
2026-01-26,SITE_001,Partner Site 01,period_pad,regular,151,,
2026-01-26,SITE_001,Partner Site 01,period_pad,super,80,,
2026-01-26,SITE_001,Partner Site 01,period_pad,overnight,65,,
2026-01-26,SITE_001,Partner Site 01,period_tampon,regular,105,,
2026-01-26,SITE_001,Partner Site 01,period_tampon,super,50,,
2026-01-26,SITE_001,Partner Site 01,period_tampon,super_plus,28,,
2026-02-02,SITE_001,Partner Site 01,diaper,N,38,1.0,1.0
2026-02-02,SITE_001,Partner Site 01,diaper,1,136,2.0,3.0
2026-02-02,SITE_001,Partner Site 01,diaper,2,212,4.0,5.0
2026-02-02,SITE_001,Partner Site 01,diaper,3,392,6.0,7.0
2026-02-02,SITE_001,Partner Site 01,diaper,4,590,11.0,15.0
2026-02-02,SITE_001,Partner Site 01,diaper,5,613,11.0,14.0
2026-02-02,SITE_001,Partner Site 01,diaper,6,228,5.0,6.0
2026-02-02,SITE_001,Partner Site 01,diaper,7,59,1.0,1.0
2026-02-02,SITE_001,Partner Site 01,wipes,one_size,1230,,
2026-02-02,SITE_001,Partner Site 01,period_pad,regular,100,,
2026-02-02,SITE_001,Partner Site 01,period_pad,super,72,,
2026-02-02,SITE_001,Partner Site 01,period_pad,overnight,49,,
2026-02-02,SITE_001,Partner Site 01,period_tampon,regular,88,,
2026-02-02,SITE_001,Partner Site 01,period_tampon,super,46,,
2026-02-02,SITE_001,Partner Site 01,period_tampon,super_plus,19,,
2026-02-02,SITE_001,Partner Site 01,period_liner,one_size,105,,
2026-02-09,SITE_001,Partner Site 01,diaper,N,43,1.0,1.0
2026-02-09,SITE_001,Partner Site 01,diaper,1,129,3.0,3.0
2026-02-09,SITE_001,Partner Site 01,diaper,2,197,3.0,4.0
2026-02-09,SITE_001,Partner Site 01,diaper,3,328,7.0,8.0
2026-02-09,SITE_001,Partner Site 01,diaper,4,472,6.0,9.0
2026-02-09,SITE_001,Partner Site 01,diaper,5,512,8.0,11.0
2026-02-09,SITE_001,Partner Site 01,diaper,6,212,4.0,5.0
2026-02-09,SITE_001,Partner Site 01,diaper,7,59,1.0,1.0
2026-02-09,SITE_001,Partner Site 01,wipes,one_size,1196,,
2026-02-09,SITE_001,Partner Site 01,period_pad,regular,103,,
2026-02-09,SITE_001,Partner Site 01,period_pad,super,64,,
2026-02-09,SITE_001,Partner Site 01,period_pad,overnight,63,,
2026-02-09,SITE_001,Partner Site 01,period_tampon,regular,104,,
2026-02-09,SITE_001,Partner Site 01,period_tampon,super,68,,
2026-02-09,SITE_001,Partner Site 01,period_tampon,super_plus,34,,
2026-02-09,SITE_001,Partner Site 01,period_cup,one_size,8,,
2026-02-16,SITE_001,Partner Site 01,diaper,N,42,1.0,1.0
2026-02-16,SITE_001,Partner Site 01,diaper,1,131,3.0,3.0
2026-02-16,SITE_001,Partner Site 01,diaper,2,203,3.0,4.0
2026-02-16,SITE_001,Partner Site 01,diaper,3,309,6.0,7.0
2026-02-16,SITE_001,Partner Site 01,diaper,4,532,10.0,13.0
2026-02-16,SITE_001,Partner Site 01,diaper,5,487,7.0,11.0
2026-02-16,SITE_001,Partner Site 01,diaper,6,213,5.0,6.0
2026-02-16,SITE_001,Partner Site 01,diaper,7,46,1.0,1.0
2026-02-16,SITE_001,Partner Site 01,wipes,one_size,1052,,
2026-02-16,SITE_001,Partner Site 01,period_tampon,regular,121,,
2026-02-16,SITE_001,Partner Site 01,period_tampon,super,65,,
2026-02-16,SITE_001,Partner Site 01,period_tampon,super_plus,28,,
2026-02-16,SITE_001,Partner Site 01,period_liner,one_size,102,,
2026-02-23,SITE_001,Partner Site 01,diaper,N,44,1.0,1.0
2026-02-23,SITE_001,Partner Site 01,diaper,1,125,2.0,3.0
2026-02-23,SITE_001,Partner Site 01,diaper,2,238,3.0,5.0
2026-02-23,SITE_001,Partner Site 01,diaper,3,356,6.0,7.0
2026-02-23,SITE_001,Partner Site 01,diaper,4,571,10.0,14.0
2026-02-23,SITE_001,Partner Site 01,diaper,5,599,13.0,16.0
2026-02-23,SITE_001,Partner Site 01,diaper,6,241,3.0,4.0
2026-02-23,SITE_001,Partner Site 01,diaper,7,62,1.0,1.0
2026-02-23,SITE_001,Partner Site 01,wipes,one_size,1065,,
2026-02-23,SITE_001,Partner Site 01,period_pad,regular,110,,
2026-02-23,SITE_001,Partner Site 01,period_pad,super,89,,
2026-02-23,SITE_001,Partner Site 01,period_pad,overnight,42,,
2026-02-23,SITE_001,Partner Site 01,period_tampon,regular,102,,
2026-02-23,SITE_001,Partner Site 01,period_tampon,super,59,,
2026-02-23,SITE_001,Partner Site 01,period_tampon,super_plus,24,,
2026-03-02,SITE_001,Partner Site 01,diaper,N,40,1.0,1.0
2026-03-02,SITE_001,Partner Site 01,diaper,1,148,2.0,3.0
2026-03-02,SITE_001,Partner Site 01,diaper,2,245,3.0,5.0
2026-03-02,SITE_001,Partner Site 01,diaper,3,383,6.0,9.0
2026-03-02,SITE_001,Partner Site 01,diaper,4,566,8.0,11.0
2026-03-02,SITE_001,Partner Site 01,diaper,5,556,8.0,12.0
